Ascent Type,Route Grade,Ascent Grade,Route Height,Route Stars,Country,Crag Name,Crag Path,Quality,Ascent_day,Ascent_month,Ascent_year,cons_grade
Flash,23,23,15,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Celebrity Crags - Jimmy Cliff,Very Good,25,1,2015,38
Flash,20,20,20,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Celebrity Crags - Jimmy Cliff,Very Good,25,1,2015,32
Flash,19,19,20,1,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Celebrity Crags - Jimmy Cliff,Very Good,25,1,2015,30
Flash,18,18,20,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Celebrity Crags - Jimmy Cliff,Mega Classic,25,1,2015,28
Flash,18,18,20,1,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Celebrity Crags - Jimmy Cliff,Very Good,25,1,2015,28
Flash,19,19,15,1,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Celebrity Crags - Jimmy Cliff,Very Good,25,1,2015,30
Flash,20,20,15,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Celebrity Crags - Jimmy Cliff,Very Good,25,1,2015,32
Red point,29,29,30,3,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Porters Pass - Self Portrait Wall,Classic,17,1,2015,51
Red point,27,27,20,3,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Narrow Neck - Diamond Falls - Mr Wall,Very Good,1,8,2015,46
Red point,26,26,20,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - The Dam Cliffs - Gulf War Wall,Very Good,1,4,2015,44
Flash,22,22,18,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - The Dam Cliffs - Gulf War Wall,Good,1,4,2015,36
Flash,24,24,25,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Cosmic County Area - The Freezer,Good,1,3,2015,40
Flash,19,19,18,1,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Cosmic County Area - The Freezer,Very Good,1,3,2015,30
Red point,30,30,10,3,Australia,Nowra,Nowra - Thompson's Point - Little Grease Cave,Classic,28,9,2014,54
Red point,30,29,10,2,Australia,Nowra,Nowra - Thompson's Point - Little Grease Cave,Very Good,9,7,2014,54
Red point,27,27,15,2,Australia,Nowra,Nowra - Thompson's Point - The Grease Cave,Average,9,7,2014,46
Red point,27,27,15,3,Australia,Nowra,Nowra - Bomaderry Creek - South Central,Very Good,16,8,2014,46
Red point,27,27,15,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Equaliser Wall,Very Good,27,7,2014,46
Red point,30,29,15,3,Australia,Nowra,Nowra - Bomaderry Creek - Rosies,Very Good,6,9,2014,54
Red point,28,29,20,3,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Equaliser Wall,Classic,5,10,2014,48
Red point,25,25,20,0,Australia,Nowra,Nowra - The Grotto Cliffline - The Grotto Proper,Good,18,4,2014,42
Red point,27,27,10,2,Australia,Nowra,Nowra - Thompson's Point - The Grease Cave,Very Good,9,4,2013,46
Red point,29,29,22,3,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Boronia Point - Main Wall (Ferris Cave),Mega Classic,17,12,2012,51
Flash,23,23,15,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Logan Brae - Main Cliff,Very Good,31,12,2011,38
Red point,28,28,18,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Logan Brae - Main Cliff,Very Good,31,12,2011,48
Flash,24,24,18,3,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Logan Brae - Main Cliff,Very Good,31,12,2011,40
Flash,22,22,15,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Logan Brae - Main Cliff,Very Good,31,12,2011,36
Flash,23,23,19,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Logan Brae - Main Cliff,Very Good,31,12,2011,38
Flash,23,23,18,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Logan Brae - Main Cliff,Classic,31,12,2011,38
Flash,23,23,12,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Logan Brae - Main Cliff,Good,31,12,2011,38
Red point,24,24,20,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Porters Pass - La La Land Area,Very Good,30,12,2011,40
Red point,25,25,20,2,Australia,Blue Mountains,"Blue Mountains - Blackheath Area - Porters Pass - Dogs, Cats & Apples Wall",Very Good,30,12,2011,42
Flash,5.12b,5.12b,25,2,United States,Sonora Pass,Sonora Pass - Table Mountain - Jailhouse Rock,Very Good,12,12,2011,44
Red point,28,28,17,3,Australia,Nowra,Nowra - The Grotto Cliffline - P.C.,Classic,19,4,2011,48
Red point,25,25,10,1,Australia,Nowra,Nowra - The Grotto Cliffline - P.C.,Good,19,4,2011,42
Red point,26,26,16,3,Australia,Nowra,Nowra - The Grotto Cliffline - P.C.,Very Good,19,4,2011,44
Red point,25,25,20,3,Australia,Nowra,Nowra - The Grotto Cliffline - P.C.,Mega Classic,19,4,2011,42
Red point,28,28,15,2,Australia,Nowra,Nowra - The Grotto Cliffline - P.C.,Good,19,4,2011,48
Red point,29,29,11,3,Australia,Nowra,Nowra - The Grotto Cliffline - P.C.,Very Good,19,4,2011,51
Red point,26,26,15,3,Australia,Nowra,Nowra - The Grotto Cliffline - P.C.,Classic,19,4,2011,44
Red point,28,28,30,3,Australia,Nowra,Nowra - The Grotto Cliffline - Donutland Rightside,Mega Classic,19,4,2011,48
Red point,28,28,8,2,Australia,Nowra,Nowra - Thompson's Point - The Grease Cave,Good,19,4,2011,48
Red point,23,23,12,2,Australia,Nowra,Nowra - Thompson's Point - The Grease Cave,Classic,19,4,2011,38
Red point,29,29,10,2,Australia,Nowra,Nowra - Thompson's Point - The Grease Cave,Classic,19,4,2011,51
Red point,26,26,12,2,Australia,Nowra,Nowra - Thompson's Point - The Grease Cave,Good,19,4,2011,44
Red point,27,27,15,3,Australia,Nowra,Nowra - Thompson's Point - The Grease Cave,Classic,19,4,2011,46
Red point,27,27,25,3,Australia,Nowra,Nowra - Bomaderry Creek - Cheesedale - Cheesemonster Wall,Very Good,19,4,2011,46
Red point,24,24,8,3,Australia,Nowra,Nowra - Bomaderry Creek - Cheesedale - Cheesemonster Wall,Classic,19,4,2011,40
Red point,24,24,9,1,Australia,Nowra,Nowra - Bomaderry Creek - South Central,Good,19,4,2011,40
Red point,23,23,7,1,Australia,Nowra,Nowra - Bomaderry Creek - South Central,Good,19,4,2011,38
Red point,19,18,9,2,Australia,Nowra,Nowra - Bomaderry Creek - South Central,Very Good,19,4,2011,30
Red point,23,23,10,2,Australia,Nowra,Nowra - Bomaderry Creek - South Central,Very Good,19,4,2011,38
Red point,22,22,8,1,Australia,Nowra,Nowra - Bomaderry Creek - South Central,Good,19,4,2011,36
Red point,26,26,10,2,Australia,Nowra,Nowra - Bomaderry Creek - South Central,Very Good,19,4,2011,44
Red point,24,24,9,2,Australia,Nowra,Nowra - Bomaderry Creek - South Central,Good,19,4,2011,40
Red point,28,28,15,3,Australia,Nowra,Nowra - Bomaderry Creek - South Central,Mega Classic,19,4,2011,48
Red point,27,27,17,3,Australia,Nowra,Nowra - Bomaderry Creek - South Central,Classic,19,4,2011,46
Red point,25,25,12,2,Australia,Nowra,Nowra - Bomaderry Creek - South Central,Very Good,19,4,2011,42
Red point,28,28,15,2,Australia,Nowra,Nowra - Bomaderry Creek - Bartondale,Good,19,4,2011,48
Flash,21,21,12,2,Australia,Nowra,Nowra - Bomaderry Creek - Rosies,Very Good,19,4,2011,34
Red point,22,22,11,1,Australia,Nowra,Nowra - Bomaderry Creek - Rosies,Very Good,19,4,2011,36
Red point,25,25,15,3,Australia,Nowra,Nowra - Bomaderry Creek - Rosies,Classic,19,4,2011,42
Red point,24,24,10,1,Australia,Nowra,Nowra - Bomaderry Creek - Rosies,Good,19,4,2011,40
Red point,29,29,15,3,Australia,Nowra,Nowra - Bomaderry Creek - Rosies,Mega Classic,19,4,2011,51
Red point,25,25,15,3,Australia,Nowra,Nowra - Bomaderry Creek - Rosies,Very Good,19,4,2011,42
Red point,30,30,15,3,Australia,Nowra,Nowra - Bomaderry Creek - Rosies,Very Good,19,4,2011,54
Red point,27,26,6,1,Australia,Nowra,Nowra - Bomaderry Creek - Rosies,Good,19,4,2011,46
Red point,26,26,10,2,Australia,Nowra,Nowra - Bomaderry Creek - Rosies,Very Good,19,4,2011,44
Red point,26,26,22,3,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Bardens Lookout - Adults Only Cave,Classic,16,1,2011,44
Red point,28,28,25,3,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Bardens Lookout - Adults Only Cave,Classic,16,1,2011,48
Red point,25,25,14,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Main Wall,Good,15,1,2011,42
Flash,23,23,27,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Grand Junction Wall,Very Good,1,1,2011,38
Flash,25,25,22,3,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Boronia Point - Main Wall (Ferris Cave),Very Good,10,10,2010,42
Red point,28,28,20,3,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Zap Crag - Upper Zap,Very Good,10,8,2010,48
Red point,28,28,11,2,Australia,Nowra,Nowra - Thompson's Point - Little Grease Cave,Very Good,25,9,2010,48
Red point,26,26,20,3,Australia,Arapiles,Arapiles - Fang Buttress and Surrounds - Fang Buttress,Very Good,23,6,2010,44
Flash,25,25,18,3,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Logan Brae - Main Cliff,Very Good,4,12,2010,42
Flash,23,23,12,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Logan Brae - Main Cliff,Very Good,4,12,2010,38
Flash,22,22,18,1,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Logan Brae - Main Cliff,Good,4,12,2010,36
Flash,24,24,12,2,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Boronia Point - Main Wall (Ferris Cave),Very Good,4,11,2010,40
Red point,27,27,18,1,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Main Wall,Good,4,10,2010,46
Flash,24,24,20,2,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Zap Crag - Upper Zap,Very Good,4,5,2010,40
Red point,28,28,20,2,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Zap Crag - Upper Zap,Very Good,4,5,2010,48
Flash,22,22,15,2,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Zap Crag - Upper Zap,Very Good,4,5,2010,36
Red point,27,27,20,2,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Boronia Point - Main Wall (Ferris Cave),Very Good,4,4,2010,46
Red point,26,26,20,3,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Narrow Neck - Diamond Falls - Mr Wall,Very Good,1,10,2010,44
Flash,21,21,10,1,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Boronia Point - Ancient Mariner Buttress,Very Good,1,9,2010,34
Flash,21,21,15,1,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Boronia Point - Ancient Mariner Buttress,Good,1,9,2010,34
Flash,18,18,18,1,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Shipley Upper - Grey Slab,Good,1,3,2010,28
Flash,23,23,23,3,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Boronia Point - Main Wall (Ferris Cave),Classic,1,2,2010,38
Flash,17,17,10,1,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Boronia Point - Ancient Mariner Buttress,Good,1,2,2010,24
Flash,19,19,15,1,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Boronia Point - Ancient Mariner Buttress,Good,1,2,2010,30
Flash,17,17,15,1,Australia,Blue Mountains,Blue Mountains - Mount Victoria Area - Boronia Point - Ancient Mariner Buttress,Very Good,1,2,2010,24
Red point,27,27,15,3,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - White Linen Wall,Classic,1,1,2010,46
Red point,25,25,12,1,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Main Wall,Good,1,1,2010,42
Red point,26,26,12,2,Australia,Blue Mountains,Blue Mountains - Blackheath Area - Centennial Glen - Main Wall,Classic,1,1,2010,44
Flash,23,23,26,3,Australia,Blue Mountains,Blue Mountains - Katoomba Area - Narrow Neck - Diamond Falls - Access Ledge,Classic,1,1,2010,38
Flash,18,18,24,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Cosmic County Area - The Freezer,Classic,12,12,2009,28
Flash,20,20,25,1,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Cosmic County Area - The Freezer,Good,12,12,2009,32
Flash,24,24,22,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Cosmic County Area - The Freezer,Classic,12,12,2009,40
Flash,22,22,25,2,Australia,Blue Mountains,Blue Mountains - Bells Line of Road & Chifley Rd - Cosmic County Area - The Freezer,Good,12,12,2009,36
Red point,25,25,18,3,Australia,Arapiles,Arapiles - Atridae - The Flight Deck,Very Good,19,9,2009,42
Flash,25,25,20,3,Australia,Nowra,Nowra - The Grotto Cliffline - The Grotto Proper,Classic,13,9,2009,42
Red point,25,25,15,3,Australia,Nowra,Nowra - The Grotto Cliffline - The Grotto Proper,Classic,30,8,2009,42
Red point,27,27,20,3,Australia,Nowra,Nowra - The Grotto Cliffline - The Hood Area,Classic,30,8,2009,46
Flash,24,24,25,3,Australia,Nowra,Nowra - The Grotto Cliffline - The Grotto Proper,Very Good,8,9,2009,40
Flash,24,24,20,3,Australia,Nowra,Nowra - The Grotto Cliffline - The Grotto Proper,Classic,8,9,2009,40
Red point,24,24,21,3,Australia,Nowra,Nowra - The Grotto Cliffline - The Grotto Proper,Very Good,1,1,2008,40
Red point,22,22,20,3,Australia,Nowra,Nowra - The Grotto Cliffline - The Grotto Proper,Classic,1,1,2007,36
