Route Name;Ascent Label;Ascent Type;Route Grade;Ascent Grade;Route Gear Style;Ascent Gear Style;Route Height;Ascent Height;# Ascents;Route Stars;Route ID;Route Link;Country;Country Link;Crag Name;Crag Link;Crag Path;Quality;Ascent Date;Log Date;Shot
Allocations degressives;Allocations degressives;Onsight;6c+;6c+;Sportive;;;;1;**;278208726;http://www.thecrag.com/route/278208726;France;http://www.thecrag.com/area/11747155;Erdwiebelenfelsen;http://www.thecrag.com/area/278208384;Erdwiebelenfelsen;Very Good;18.07.2010 02:00;25.07.2021 09:09;
Allegresse;Allegresse;Red point;7a+;7a+;Sportive;;;;1;**;278208549;http://www.thecrag.com/route/278208549;France;http://www.thecrag.com/area/11747155;Erdwiebelenfelsen;http://www.thecrag.com/area/278208384;Erdwiebelenfelsen;Very Good;18.07.2010 02:00;24.07.2021 18:05;
Les barbouzes;Les barbouzes;Onsight;7c;7c;Sportive;;;;1;;1946732544;http://www.thecrag.com/route/1946732544;France;http://www.thecrag.com/area/11747155;Falaises Soubeyrannes;http://www.thecrag.com/area/1524393417;Falaises Soubeyrannes - L'Étoile noire - Grisbi;Average;08.07.2010 02:00;30.07.2021 10:06;
Omnia Gallia;Omnia Gallia;Red point;6c+;6c+;Sportive;;;;1;**;2588443704;http://www.thecrag.com/route/2588443704;France;http://www.thecrag.com/area/11747155;Vosges du Sud;http://www.thecrag.com/area/881031801;Vosges du Sud - Lac de Kruth - Secteur des chroniques;Very Good;03.07.2010 02:00;30.07.2021 10:00;
Putzfrau;Putzfrau;Onsight;6a+;6a+;Sportive;;20m;;1;**;553405149;http://www.thecrag.com/route/553405149;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Rappenfels;Very Good;29.05.2010 02:00;31.07.2021 11:19;
Am Schwellkörper des Ichs zerbrechen;Am Schwellkörper des Ichs zerbrechen;Onsight;5c+;5c+;Sportive;;17m;;1;**;553404513;http://www.thecrag.com/route/553404513;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Rappenfels;Average;29.05.2010 02:00;31.07.2021 11:16;
Replay links;Replay;Red point;6b+;6b+;Sportive;;25m;;1;***;3340570428;http://www.thecrag.com/route/3340570428;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Rappenfels;Mega Classic;22.05.2010 02:00;31.07.2021 11:19;
Mucus Arboricole;Mucus Arboricole;Onsight;6a;6a;Sportive;;12m;;1;**;553405758;http://www.thecrag.com/route/553405758;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Rappenfels;Very Good;22.05.2010 02:00;31.07.2021 11:19;
Pur;Pur;Onsight;6b+;6b+;Sportive;;;;1;;994908186;http://www.thecrag.com/route/994908186;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Rappenfels;Average;22.05.2010 02:00;31.07.2021 11:19;
Flachmann;Flachmann;Onsight;6b;6b;Sportive;;10m;;1;**;553406217;http://www.thecrag.com/route/553406217;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Rappenfels;Very Good;22.05.2010 02:00;31.07.2021 11:19;
Pilier;Pilier;Onsight;6a;6a;Sportive;;15m;;1;**;553405914;http://www.thecrag.com/route/553405914;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Rappenfels;Very Good;22.05.2010 02:00;31.07.2021 11:19;
Chateau Jacko;Chateau Jacko;Onsight;6b;6b;Sportive;;10m;;1;**;553406061;http://www.thecrag.com/route/553406061;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Rappenfels;Very Good;22.05.2010 02:00;31.07.2021 11:16;
Marie Claire;Marie Claire;Red point;7a;7a;Sportive;;15m;;1;**;506490681;http://www.thecrag.com/route/506490681;France;http://www.thecrag.com/area/11747155;Vosges du Sud;http://www.thecrag.com/area/881031801;Vosges du Sud - Gueberschwihr - Vieux Gueberschwihr - Carrière;Very Good;14.09.2008 02:00;30.07.2021 09:53;
À prendre ou à lécher;A prendre ou à lècher;Red point;7a;7a;Sportive;;;;1;**;335926158;http://www.thecrag.com/route/335926158;France;http://www.thecrag.com/area/11747155;Vosges du Sud;http://www.thecrag.com/area/881031801;Vosges du Sud - Carrière de Bergholtz - Objectif nul, Diablo;Very Good;28.06.2008 02:00;30.07.2021 09:43;
Breakfast of Champions;Breakfast of Champions;Red point;7a;7a;Sportive;;36m;;1;**;278332569;http://www.thecrag.com/route/278332569;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Schauenburgfluh - Höllochpfeiler;Mega Classic;03.05.2008 02:00;31.07.2021 11:19;
Guru Meditation;Guru Meditation;Onsight;7a;7a;Sportive;;21m;;1;*;278330448;http://www.thecrag.com/route/278330448;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Schauenburgfluh - Bastion;Average;27.04.2008 02:00;01.08.2021 11:27;
Encore une fois merci;Encore une fois merçi;Red point;7a;7a;Sportive;;;;1;***;15891865;http://www.thecrag.com/route/15891865;France;http://www.thecrag.com/area/11747155;Vosges du Sud;http://www.thecrag.com/area/881031801;Vosges du Sud - Gueberschwihr - Nouveau Gueberschwihr - La Carrière;Mega Classic;17.04.2008 02:00;30.07.2021 09:54;
Guerre d'usure;Guerre d'usure;Red point;7a+;7a+;Sportive;;;;1;;1582396584;http://www.thecrag.com/route/1582396584;France;http://www.thecrag.com/area/11747155;Claret;http://www.thecrag.com/area/82151235;Claret - Catalepsie;Average;11.04.2008 02:00;30.07.2021 09:47;
Oh my God;Oh my God;Red point;7a;7a;Sportive;;;;1;*;1582397079;http://www.thecrag.com/route/1582397079;France;http://www.thecrag.com/area/11747155;Claret;http://www.thecrag.com/area/82151235;Claret - Catalepsie;Average;10.04.2008 02:00;30.07.2021 09:47;
L'empatchakade;L'empatchakade;Red point;7a+;7a+;Sportive;;20m;;1;**;1516952454;http://www.thecrag.com/route/1516952454;France;http://www.thecrag.com/area/11747155;Le Thaurac;http://www.thecrag.com/area/82151076;Le Thaurac - La Face Sud - Benje - Romane;Very Good;07.04.2008 02:00;31.07.2021 10:29;
L'oignon fait la force;l'óignon fait la force;Red point;7a+;7a+;Sportive;;19m;;1;;17997121;http://www.thecrag.com/route/17997121;France;http://www.thecrag.com/area/11747155;Le Thaurac;http://www.thecrag.com/area/82151076;Le Thaurac - Lamentations - Dalle à Jacky;Average;06.04.2008 02:00;31.07.2021 10:29;
Monkey Mafia;Monkey Mafia;Red point;7a+;7a+;Sportive;;23m;;1;***;283543956;http://www.thecrag.com/route/283543956;Turkey;http://www.thecrag.com/area/11739187;Geyikbayırı;http://www.thecrag.com/area/11894125;Geyikbayırı - Turkish Standard;Mega Classic;01.12.2007 01:00;01.08.2021 17:49;
Session of Happiness;Session Of Happiness;Onsight;7b;7b;Sportive;;50m;;1;**;282695577;http://www.thecrag.com/route/282695577;Turkey;http://www.thecrag.com/area/11739187;Geyikbayırı;http://www.thecrag.com/area/11894125;Geyikbayırı - Anatolia;Very Good;30.11.2007 01:00;01.08.2021 17:47;
Toxic Gravity;Toxic Gravity;Red point;7b;7b;Sportive;;26m;;1;**;283210668;http://www.thecrag.com/route/283210668;Turkey;http://www.thecrag.com/area/11739187;Geyikbayırı;http://www.thecrag.com/area/11894125;Geyikbayırı - Left Cave;Very Good;29.11.2007 01:00;01.08.2021 17:47;
Fenster mit Aussicht;Fenster Mit Aussicht;Red point;7b+;7b+;Sportive;;20m;;1;**;1760660259;http://www.thecrag.com/route/1760660259;Turkey;http://www.thecrag.com/area/11739187;Geyikbayırı;http://www.thecrag.com/area/11894125;Geyikbayırı - Güzel Manzara;Very Good;27.11.2007 01:00;24.07.2021 10:01;
Crescendo;Crescendo;Red point;7a;7a;Sportive;;17m;;1;**;14338459;http://www.thecrag.com/route/14338459;Turkey;http://www.thecrag.com/area/11739187;Geyikbayırı;http://www.thecrag.com/area/11894125;Geyikbayırı - Mevlana;Very Good;24.11.2007 01:00;01.08.2021 17:49;
Turkiye'ye;Türkiye'ye;Red point;7a+;7a+;Sportive;;20m;;1;**;14338699;http://www.thecrag.com/route/14338699;Turkey;http://www.thecrag.com/area/11739187;Geyikbayırı;http://www.thecrag.com/area/11894125;Geyikbayırı - Mevlana;Very Good;24.11.2007 01:00;01.08.2021 17:47;
Biscuit;Biscuit;Red point;7c;7c;Sportive;;25m;;2;**;195098922;http://www.thecrag.com/route/195098922;Switzerland;http://www.thecrag.com/area/11747203;Solothurner Jura;http://www.thecrag.com/area/157688202;Solothurner Jura - Balsthal - Holzflue;Mega Classic;28.10.2007 02:00;31.07.2021 11:05;
Biscuit;Biscuit;Red point;7c;7b+;Sportive;;25m;;2;**;195098922;http://www.thecrag.com/route/195098922;Switzerland;http://www.thecrag.com/area/11747203;Solothurner Jura;http://www.thecrag.com/area/157688202;Solothurner Jura - Balsthal - Holzflue;Very Good;28.10.2007 02:00;24.07.2021 10:00;
A feu et a Sang;A feu et à sang;Red point;7b+;7b+;Sportive;;;;2;**;2293640082;http://www.thecrag.com/route/2293640082;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Quint - Ethique et toc;Very Good;27.10.2007 02:00;30.07.2021 09:36;
Etat d'Ame;état d'âme;Flash;6b;6b;Sportive;;;;1;**;2293639557;http://www.thecrag.com/route/2293639557;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Quint - Ethique et toc;Very Good;27.10.2007 02:00;30.07.2021 09:36;
Facteur de Chute;Facteur de Chute;Onsight;6b;6b;Sportive;;;;1;;2293640397;http://www.thecrag.com/route/2293640397;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Quint - Ethique et toc;Average;27.10.2007 02:00;28.07.2021 19:29;
La Balayette Magique;La Balayette Magique;Red point;5c;5c;Sportive;;;;1;;2293640607;http://www.thecrag.com/route/2293640607;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Quint - Ethique et toc;;27.10.2007 02:00;28.07.2021 19:29;
Le Cafe du Pauvre;Le café du pauvre;Onsight;5a;5a;Sportive;;;;1;**;2293640817;http://www.thecrag.com/route/2293640817;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Quint - Ethique et toc;Average;27.10.2007 02:00;28.07.2021 19:29;
Fakten über Katzen;Fakten über Katzen;Red point;7b;7b;Sportive;;20m;;1;**;278173131;http://www.thecrag.com/route/278173131;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Falkenfluh - Holzer;Very Good;24.10.2007 02:00;31.07.2021 11:13;
Trompe l'oeil;Trompe l'oeil;Onsight;6a;6a;Sportive;;;;1;**;2293640502;http://www.thecrag.com/route/2293640502;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Quint - Ethique et toc;Average;23.10.2007 02:00;30.07.2021 09:36;
Desinformation;Désinformation;Flash;6b+;6b+;Sportive;;;;1;**;2293639872;http://www.thecrag.com/route/2293639872;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Quint - Ethique et toc;Very Good;23.10.2007 02:00;28.07.2021 19:29;
15m3 pour une Empreinte;15 m³ pour une empreinte;Onsight;5b;5b;Sportive;;;;1;;2293640712;http://www.thecrag.com/route/2293640712;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Quint - Ethique et toc;Average;23.10.2007 02:00;28.07.2021 19:29;
Ethique et Toc;Ethique et Toc;Red point;7a+;7a+;Sportive;;;;1;**;2293639767;http://www.thecrag.com/route/2293639767;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Quint - Ethique et toc;Very Good;23.10.2007 02:00;28.07.2021 19:29;
Merci les Filles;Merci les Filles;Flash;6a+;6a+;Sportive;;;;1;;2293639662;http://www.thecrag.com/route/2293639662;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Quint - Ethique et toc;Average;23.10.2007 02:00;28.07.2021 19:29;
Sirop d'érable;Sirop d'Erable;Onsight;6b+;6b+;Sportive;;25m;;1;*;1810619925;http://www.thecrag.com/route/1810619925;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Carrière de Klingenthal - Secteur du pilier;Average;21.10.2007 02:00;30.07.2021 09:57;
Parfum exotique;Parfum exotique;Red point;6b;6b;Sportive;;30m;;1;**;725550303;http://www.thecrag.com/route/725550303;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Carrière de Klingenthal - Secteur du miroir;Average;21.10.2007 02:00;30.07.2021 09:56;
Extinction de voie;Extinction de voie;Onsight;6a;6a;Sportive;;14m;;1;;2114727618;http://www.thecrag.com/route/2114727618;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Carrière de Klingenthal - Secteur des sangles;Average;21.10.2007 02:00;30.07.2021 09:56;
Coup de semence;Coups de semence;Onsight;6a+;6a+;Sportive;;;;1;;2114727024;http://www.thecrag.com/route/2114727024;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Carrière de Klingenthal - Secteur des sangles;Average;21.10.2007 02:00;30.07.2021 09:56;
Brève de comptoir;Brêve de comptoir;Red point;5c;5c;Sportive;;;;1;;2114727519;http://www.thecrag.com/route/2114727519;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Carrière de Klingenthal - Secteur des sangles;Average;21.10.2007 02:00;30.07.2021 09:56;
Entre chat et loups;Entre chats et loups;Onsight;5c+;5c+;Sportive;;16m;;1;;2114727123;http://www.thecrag.com/route/2114727123;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Carrière de Klingenthal - Secteur des sangles;Average;21.10.2007 02:00;30.07.2021 09:56;
A feu et a Sang;A feu et a Sang;Red point;7b+;7b+;Sportive;;;;2;**;2293640082;http://www.thecrag.com/route/2293640082;France;http://www.thecrag.com/area/11747155;Baume les Dames;http://www.thecrag.com/area/1394723259;Baume les Dames - Quint - Ethique et toc;Very Good;21.10.2007 02:00;24.07.2021 09:58;
L'écheveau défrise;L'echeveau defrise;Red point;6c;6c;Sportive;;;;1;*;1810623990;http://www.thecrag.com/route/1810623990;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Carrière de Klingenthal - Secteur du pilier;Average;20.10.2007 02:00;30.07.2021 09:57;
L´historiette;L'historiette;Red point;7a;7a;Sportive;;12m;;1;*;725546799;http://www.thecrag.com/route/725546799;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Carrière de Klingenthal - Secteur de la porte;Average;20.10.2007 02:00;30.07.2021 09:57;
L'arborigéne;L'arborigene;Onsight;6a+;6a+;Sportive;;18m;;2;*;874211382;http://www.thecrag.com/route/874211382;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Carrière de Klingenthal - Secteur de la porte;Average;20.10.2007 02:00;30.07.2021 09:57;
Les mécomptes de la bécasse;Les mecomptes de la becasse;Onsight;6b;6b;Sportive;;20m;;1;*;874211754;http://www.thecrag.com/route/874211754;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Carrière de Klingenthal - Secteur de la porte;Average;20.10.2007 02:00;30.07.2021 09:56;
Au bonheur des dalles var.;Au bonheur des dalles;Onsight;6b+;6b+;Sportive;;;;1;;2114727420;http://www.thecrag.com/route/2114727420;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Carrière de Klingenthal - Secteur des sangles;Average;20.10.2007 02:00;30.07.2021 09:56;
Chaussons aux paumes;Chaussons aux paumes;Red point;7b;7b;Sportive;;25m;;1;**;874217499;http://www.thecrag.com/route/874217499;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Carrière de Klingenthal - Secteur du miroir;Very Good;20.10.2007 02:00;30.07.2021 09:56;
Herr der Pilze;Herr der Pilze;Red point;7b;7b;Sportive;;29m;;1;***;278177088;http://www.thecrag.com/route/278177088;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Falkenfluh - Zelot - Lange Wand;Mega Classic;16.10.2007 02:00;31.07.2021 11:13;
Horuscope;Horuscope;Red point;6c;6c;Sportive;;25m;;1;;874216941;http://www.thecrag.com/route/874216941;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Carrière de Klingenthal - Secteur du miroir;Average;14.10.2007 02:00;30.07.2021 09:57;
Le soulier de sapin;Le soulier de sapin;Onsight;5c+;5c+;Sportive;;22m;;1;;2114725677;http://www.thecrag.com/route/2114725677;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Carrière de Klingenthal - Secteur des sangles;Average;14.10.2007 02:00;30.07.2021 09:57;
L'arborigéne;L'arborigene;Red point;6a+;6a+;Sportive;;18m;;2;*;874211382;http://www.thecrag.com/route/874211382;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Carrière de Klingenthal - Secteur de la porte;Average;14.10.2007 02:00;30.07.2021 09:57;
Le champ des Silènes;Le champ des Silènes;Onsight;6b+;6b+;Sportive;;25m;;1;*;874221420;http://www.thecrag.com/route/874221420;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Carrière de Klingenthal - Secteur du pilier;Average;14.10.2007 02:00;30.07.2021 09:56;
La houe de secours;La houe de secours;Onsight;6a+;6a+;Sportive;;28m;;1;;2114715144;http://www.thecrag.com/route/2114715144;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Carrière de Klingenthal - Secteur du pilier;Average;14.10.2007 02:00;30.07.2021 09:56;
L'annonce faite à la mairie;L'annonce faite à la mairie;Onsight;6a+;6a+;Sportive;;;;1;;1424912649;http://www.thecrag.com/route/1424912649;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Carrière de Klingenthal - Secteur des sangles;Average;14.10.2007 02:00;30.07.2021 09:56;
La cinquième colonne;La cinquième colonne;Onsight;5b+;5b+;Sportive;;18m;;1;;874211661;http://www.thecrag.com/route/874211661;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Carrière de Klingenthal - Secteur de la porte;Average;13.10.2007 02:00;30.07.2021 09:57;
L´axe du mal;L'axe du mal;Red point;7a+;7a+;Sportive;;30m;;1;***;725551536;http://www.thecrag.com/route/725551536;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Carrière de Klingenthal - Secteur du miroir;Mega Classic;13.10.2007 02:00;30.07.2021 09:56;
Tabernacle;Tabernacle;Onsight;5c;5c;Sportive;;18m;;1;*;874211568;http://www.thecrag.com/route/874211568;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Carrière de Klingenthal - Secteur de la porte;Average;13.10.2007 02:00;30.07.2021 09:56;
Aspic rando;Aspic rando;Onsight;5b+;5b+;Sportive;;25m;;1;*;874217127;http://www.thecrag.com/route/874217127;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Carrière de Klingenthal - Secteur du miroir;Average;13.10.2007 02:00;30.07.2021 09:56;
Thal amant des préaux;Thal amant des préaux;Onsight;6a;6a;Sportive;;15m;;2;;874211010;http://www.thecrag.com/route/874211010;France;http://www.thecrag.com/area/11747155;Vosges du Midi;http://www.thecrag.com/area/881031747;Vosges du Midi - Carrière de Klingenthal - Secteur de la porte;Average;13.10.2007 02:00;30.07.2021 09:56;
Terre de Provence;Terre de Provence;Onsight;7a;7a;Sportive;;25m;;1;**;195098625;http://www.thecrag.com/route/195098625;Switzerland;http://www.thecrag.com/area/11747203;Solothurner Jura;http://www.thecrag.com/area/157688202;Solothurner Jura - Balsthal - Holzflue;Very Good;07.10.2007 02:00;31.07.2021 11:05;
Bamboo;Bamboo;Red point;7c;7c;Sportive;;17m;;2;***;278190693;http://www.thecrag.com/route/278190693;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Falkenfluh - Walfisch - links;Mega Classic;30.09.2007 02:00;31.07.2021 11:13;
Bamboo;Bamboo;Red point;7c;7c;Sportive;;17m;;2;***;278190693;http://www.thecrag.com/route/278190693;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Falkenfluh - Walfisch - links;Very Good;30.09.2007 02:00;19.07.2021 16:17;
Born to be wild;Born to be wild;Red point;7b+;7b+;Sportive;;24m;;2;***;278191110;http://www.thecrag.com/route/278191110;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Falkenfluh - Walfisch - links;Mega Classic;09.09.2007 02:00;31.07.2021 11:13;
Born to be wild;Born to be wild;Red point;7b+;7b+;Sportive;;24m;;2;***;278191110;http://www.thecrag.com/route/278191110;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Falkenfluh - Walfisch - links;Very Good;08.09.2007 02:00;24.07.2021 09:59;
Sunshine Reggae;Sunshine Reggae;Red point;6c;6c;Sportive;;;;1;;278152749;http://www.thecrag.com/route/278152749;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Eptingen - Diegterwand;Average;22.08.2007 02:00;31.07.2021 11:13;
Zugzwang;Zugzwang;Onsight;6b+;6b+;Sportive;;20m;;1;**;278153370;http://www.thecrag.com/route/278153370;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Eptingen - Diegterwand;Average;22.08.2007 02:00;31.07.2021 11:13;
On a blue Sunday morning;On a blue Sunday morning;Onsight;6b;6b;Sportive;;15m;;1;*;278150532;http://www.thecrag.com/route/278150532;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Eptingen - Diegterwand;Average;22.08.2007 02:00;31.07.2021 11:10;
Dévers;Dévers;Red point;6b+;6b+;Sportive;;15m;;1;**;278147934;http://www.thecrag.com/route/278147934;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Eptingen - Diegterwand;Average;22.08.2007 02:00;31.07.2021 11:10;
Blue velvet;Blue velvet;Red point;7b+;7b+;Sportive;;;;2;***;973930176;http://www.thecrag.com/route/973930176;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Eptingen - Diegterwand;Mega Classic;22.08.2007 02:00;31.07.2021 11:10;
Blue velvet;Blue velvet;Red point;7b+;7b+;Sportive;;;;2;***;973930176;http://www.thecrag.com/route/973930176;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Eptingen - Diegterwand;Very Good;22.08.2007 02:00;23.07.2021 20:40;
Memory of Roli;Memory of Roli;Red point;7c;7c;Sportive;;20m;;2;**;278155986;http://www.thecrag.com/route/278155986;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Eptingen - Wasserfalle;Mega Classic;15.08.2007 02:00;31.07.2021 11:10;
Memory of Roli;Memory of Roli;Red point;7c;7c;Sportive;;20m;;2;**;278155986;http://www.thecrag.com/route/278155986;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Eptingen - Wasserfalle;Classic;15.08.2007 02:00;17.07.2021 17:28;
46;46;Onsight;7a;7a;Sportive;;14m;;1;**;2423255523;http://www.thecrag.com/route/2423255523;France;http://www.thecrag.com/area/11747155;Vosges du Sud;http://www.thecrag.com/area/881031801;Vosges du Sud - Le Knappenfelsen - L'Envers du monde;Very Good;04.08.2007 02:00;30.07.2021 10:00;
Memory of Roli Direkt;Memory of Roli Direkt;Red point;7c+;7c+;Sportive;;20m;;2;***;328676259;http://www.thecrag.com/route/328676259;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Eptingen - Wasserfalle;Mega Classic;31.07.2007 02:00;31.07.2021 11:10;
Memory of Roli Direkt;Memory of Roli Direkt;Red point;7c+;7c+;Sportive;;20m;;2;***;328676259;http://www.thecrag.com/route/328676259;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Eptingen - Wasserfalle;Very Good;31.07.2007 02:00;17.07.2021 09:28;
With thinking fingers;With thinking fingers;Red point;7c+;7c+;Sportive;;14m;;1;**;278171343;http://www.thecrag.com/route/278171343;Switzerland;http://www.thecrag.com/area/11747203;Basler Jura;http://www.thecrag.com/area/157688250;Basler Jura - Falkenfluh - Hohle Gasse;Very Good;22.07.2007 02:00;17.07.2021 09:29;
Frosch;Frosch;Red point;6c+;6c+;Sportive;;10m;;1;*;191612970;http://www.thecrag.com/route/191612970;Switzerland;http://www.thecrag.com/area/11747203;Solothurner Jura;http://www.thecrag.com/area/157688202;Solothurner Jura - Bettlerküche - Obere Wand;Average;10.06.2007 02:00;01.08.2021 11:32;
Hotberry;Hotberry;Onsight;7a+;7a+;Sportive;;20m;;1;**;191620557;http://www.thecrag.com/route/191620557;Switzerland;http://www.thecrag.com/area/11747203;Solothurner Jura;http://www.thecrag.com/area/157688202;Solothurner Jura - Bettlerküche - Obere Wand;Very Good;10.06.2007 02:00;01.08.2021 11:32;
Kinder an die Macht;Kinder an die Macht;Red point;7b+;7b+;Sportive;;20m;;2;**;191620650;http://www.thecrag.com/route/191620650;Switzerland;http://www.thecrag.com/area/11747203;Solothurner Jura;http://www.thecrag.com/area/157688202;Solothurner Jura - Bettlerküche - Obere Wand;Very Good;10.06.2007 02:00;01.08.2021 11:32;
Kinder an die Macht;Kinder an die Macht;Red point;7b+;7b+;Sportive;;20m;;2;**;191620650;http://www.thecrag.com/route/191620650;Switzerland;http://www.thecrag.com/area/11747203;Solothurner Jura;http://www.thecrag.com/area/157688202;Solothurner Jura - Bettlerküche - Obere Wand;Very Good;10.06.2007 02:00;24.07.2021 09:54;
