Route Name;Ascent Label;Ascent Type;Route Grade;Ascent Grade;Route Gear Style;Ascent Gear Style;Route Height;Ascent Height;# Ascents;Route Stars;Route ID;Route Link;Country;Country Link;Crag Name;Crag Link;Crag Path;Quality;Ascent Date;Log Date;Shot
You Say Party, I Say Die;You say party, I say die;Send;7B;7B+;Boulder;;;;1;**;575280594;http://www.thecrag.com/route/575280594;South Africa;http://www.thecrag.com/area/11749939;Rocklands;http://www.thecrag.com/area/12554869;Rocklands - Agterpakhuis - De Pakhuys - Close Plateau - D: Warm Up;Very Good;22.08.2017 02:00;03.11.2018 05:54;
Pinotage;Pinotage;Send;7B+;7B+;Boulder;;8m;;1;***;278665185;http://www.thecrag.com/route/278665185;South Africa;http://www.thecrag.com/area/11749939;Rocklands;http://www.thecrag.com/area/12554869;Rocklands - Agterpakhuis - Sassies - L: Pinotage Boulder;Mega Classic;22.08.2017 02:00;03.11.2018 05:53;
Ron Ron Diagonal;Ron Ron diagonal;Send;7A;7A;Boulder;;;;1;***;1351901919;http://www.thecrag.com/route/1351901919;South Africa;http://www.thecrag.com/area/11749939;Rocklands;http://www.thecrag.com/area/12554869;Rocklands - Lower Pakhuis - Campground - H: Ron Ron Boulder;Very Good;21.08.2017 02:00;03.11.2018 06:31;
Baboon Sumo;Baboon sumo;Send;7B;7B;Boulder;;;;1;*;1351914276;http://www.thecrag.com/route/1351914276;South Africa;http://www.thecrag.com/area/11749939;Rocklands;http://www.thecrag.com/area/12554869;Rocklands - Lower Pakhuis - Campground - P: Baboon Sumo;Very Good;21.08.2017 02:00;03.11.2018 06:03;
When The Day Breaks;When the day breaks;Flash;7B;7B;Boulder;;;;1;***;5125814286;http://www.thecrag.com/route/5125814286;South Africa;http://www.thecrag.com/area/11749939;Rocklands;http://www.thecrag.com/area/12554869;Rocklands - The Pass - Roadcrew - When the Day Breaks;Mega Classic;20.08.2017 02:00;03.11.2018 06:04;
Sunset Traverse;Sunset traverse;Send;7A;7A;Boulder;;;;1;***;18549841;http://www.thecrag.com/route/18549841;South Africa;http://www.thecrag.com/area/11749939;Rocklands;http://www.thecrag.com/area/12554869;Rocklands - The Pass - Roadside Boulders - E: Question of Balance;Classic;18.08.2017 02:00;03.11.2018 06:31;
Schwupp;Schwupp;Flash;7A+;7A+;Boulder;;;;1;***;18546853;http://www.thecrag.com/route/18546853;South Africa;http://www.thecrag.com/area/11749939;Rocklands;http://www.thecrag.com/area/12554869;Rocklands - The Pass - Roadside Boulders - B: Roadside Boulder;Very Good;18.08.2017 02:00;03.11.2018 06:11;
A Question of Balance;A Question of Balance;Send;7B;7B;Boulder;;;;1;***;18549283;http://www.thecrag.com/route/18549283;South Africa;http://www.thecrag.com/area/11749939;Rocklands;http://www.thecrag.com/area/12554869;Rocklands - The Pass - Roadside Boulders - E: Question of Balance;Classic;18.08.2017 02:00;03.11.2018 06:04;
Crack Dealer;Crack dealer;Send;7B+;7B+;Boulder;;;;1;**;1324997001;http://www.thecrag.com/route/1324997001;South Africa;http://www.thecrag.com/area/11749939;Rocklands;http://www.thecrag.com/area/12554869;Rocklands - Agterpakhuis - De Pakhuys - Arch Valley - E: Long Wall;Very Good;18.08.2017 02:00;03.11.2018 05:54;
Sunset Arete;Sunset Arete;Flash;7C;7C;Boulder;;;;1;***;18549517;http://www.thecrag.com/route/18549517;South Africa;http://www.thecrag.com/area/11749939;Rocklands;http://www.thecrag.com/area/12554869;Rocklands - The Pass - Roadside Boulders - E: Question of Balance;Very Good;18.08.2017 02:00;03.11.2018 05:50;
Model Robber;Modell robber;Send;7A+;7A;Boulder;;;;1;**;575273361;http://www.thecrag.com/route/575273361;South Africa;http://www.thecrag.com/area/11749939;Rocklands;http://www.thecrag.com/area/12554869;Rocklands - Agterpakhuis - De Pakhuys - Close Plateau - C: Poison Dwarf;Very Good;17.08.2017 02:00;03.11.2018 06:32;
Black Magic;Black Magic;Send;V8;V8;Boulder;;;;1;***;13111969;http://www.thecrag.com/route/13111969;Australia;http://www.thecrag.com/area/11737699;Killarney Heights;http://www.thecrag.com/area/445532763;Killarney Heights - Crumbly;Very Good;05.08.2017 02:00;17.06.2018 08:52;
Hard Candy;Hard Candy;Red point;27;27;Sport;;18m;;1;***;13224085;http://www.thecrag.com/route/13224085;Australia;http://www.thecrag.com/area/11737699;Nowra;http://www.thecrag.com/area/11741371;Nowra - The Grotto Cliffline - P.C.;Classic;16.07.2017 02:00;22.05.2018 14:51;
Attack Mode;Attack Mode;Red point;32;32;Sport;;9m;;1;***;13223509;http://www.thecrag.com/route/13223509;Australia;http://www.thecrag.com/area/11737699;Nowra;http://www.thecrag.com/area/11741371;Nowra - The Grotto Cliffline - P.C.;Classic;16.07.2017 02:00;22.05.2018 14:51;
Thank You, Come Again;Thank You, Come Again;Red point;25;25;Sport;;8m;;1;;13224001;http://www.thecrag.com/route/13224001;Australia;http://www.thecrag.com/area/11737699;Nowra;http://www.thecrag.com/area/11741371;Nowra - The Grotto Cliffline - P.C.;Average;02.07.2017 02:00;22.05.2018 14:51;
Shocked;Shocked;Red point;26;26;Sport;;18m;;1;**;13224157;http://www.thecrag.com/route/13224157;Australia;http://www.thecrag.com/area/11737699;Nowra;http://www.thecrag.com/area/11741371;Nowra - The Grotto Cliffline - P.C.;Good;01.07.2017 02:00;22.05.2018 14:51;
Staring At The Sea;Staring At The Sea;Pink point;32;31;Sport;;25m;;1;**;145344540;http://www.thecrag.com/route/145344540;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Blackheath Area - Centennial Glen - Wave Wall;Classic;03.06.2017 02:00;25.10.2020 00:54;
Pimp Behind The Wheel;Pimp Behind The Wheel;Red point;30;30;Sport;;12m;;1;***;13232515;http://www.thecrag.com/route/13232515;Australia;http://www.thecrag.com/area/11737699;Nowra;http://www.thecrag.com/area/11741371;Nowra - The Grotto Cliffline - The Hood Area;Classic;28.05.2017 02:00;23.05.2018 01:14;
Livin' A Hustler's Dream;Livin' A Hustler's Dream;Red point;29;29;Sport;;20m;;1;***;13232695;http://www.thecrag.com/route/13232695;Australia;http://www.thecrag.com/area/11737699;Nowra;http://www.thecrag.com/area/11741371;Nowra - The Grotto Cliffline - The Hood Area;Very Good;28.05.2017 02:00;23.05.2018 01:14;
Tripe;Tripe;Red point;30;30;Sport;;22m;;1;***;13183981;http://www.thecrag.com/route/13183981;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Mount Victoria Area - Boronia Point - Main Wall (Ferris Cave);Very Good;16.04.2017 02:00;23.02.2020 10:04;
Veteran's Affair;Veteran's Affair;Red point;27;27;Sport;;20m;;1;**;13183267;http://www.thecrag.com/route/13183267;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Mount Victoria Area - Boronia Point - Main Wall (Ferris Cave);Very Good;16.04.2017 02:00;23.02.2020 10:04;
Dungeon Master;Dungeon Master;Red point;31;31;Sport;;20m;;2;***;13241191;http://www.thecrag.com/route/13241191;Australia;http://www.thecrag.com/area/11737699;Nowra;http://www.thecrag.com/area/11741371;Nowra - Bomaderry Creek - South Central;Classic;25.02.2017 01:00;23.05.2018 01:17;
Legoland;Legoland;Onsight;23;23;Sport;;25m;;1;***;13149937;http://www.thecrag.com/route/13149937;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Blackheath Area - Porters Pass - La La Land Area;Classic;29.01.2017 01:00;06.10.2020 23:52;
Der verrück schtark junge jakey b;Der verrück schtark junge jakey b;Pink point;30;30;Sport;;15m;;1;**;145330203;http://www.thecrag.com/route/145330203;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Blackheath Area - Centennial Glen - White Linen Wall;Very Good;27.01.2017 01:00;25.10.2020 00:49;
Squid Munching;Squid Munching;Onsight;23;23;Sport;;12m;;1;*;15354169;http://www.thecrag.com/route/15354169;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Blackheath Area - Centennial Glen - Junket Pumper Area;Average;26.01.2017 01:00;25.10.2020 00:40;
Puddles;Puddles;Pink point;26;26;Sport;;15m;;1;**;15348649;http://www.thecrag.com/route/15348649;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Blackheath Area - Centennial Glen - Wave Wall;Very Good;15.01.2017 01:00;25.10.2020 00:54;
Glad Ingram;Glad Ingram;Onsight;23;23;Sport;;15m;;1;**;15353725;http://www.thecrag.com/route/15353725;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Blackheath Area - Centennial Glen - Junket Pumper Area;Good;15.01.2017 01:00;25.10.2020 00:40;
Roof Raider;Roof Raider;Pink point;29;29;Sport;;20m;;1;**;15353251;http://www.thecrag.com/route/15353251;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Blackheath Area - Centennial Glen - Junket Pumper Area;Very Good;15.01.2017 01:00;25.10.2020 00:40;
Aug 14;Aug 14;Pink point;29;29;Sport;;12m;;1;**;15351925;http://www.thecrag.com/route/15351925;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Blackheath Area - Centennial Glen - Main Wall;Classic;07.01.2017 01:00;25.10.2020 00:44;
Brutal Movements;Brutal Movements;Pink point;27;27;Sport;;25m;;1;***;15353533;http://www.thecrag.com/route/15353533;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Blackheath Area - Centennial Glen - Junket Pumper Area;Classic;01.01.2017 01:00;25.10.2020 00:40;
Gushing Gargoyles;Gushing Gargoyles;Red point;28;28;Sport;;25m;;1;***;280074000;http://www.thecrag.com/route/280074000;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Departures (Upper);Very Good;22.12.2016 01:00;27.05.2018 12:48;
Spent Force;Spent Force;Onsight;27;27;Sport;;20m;;1;***;280074123;http://www.thecrag.com/route/280074123;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Departures (Upper);Classic;22.12.2016 01:00;27.05.2018 12:48;
Scrooge McDuck;Scrooge McDuck;Tick;23;23;Sport;;25m;;1;**;292760496;http://www.thecrag.com/route/292760496;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Duck Wall;Very Good;22.12.2016 01:00;27.05.2018 12:42;
Tsunami;Tsunami;Pink point;29;29;Sport;;25m;;1;***;15348889;http://www.thecrag.com/route/15348889;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Blackheath Area - Centennial Glen - Wave Wall;Mega Classic;13.11.2016 01:00;25.10.2020 00:54;
Displaced Persons;Displaced Persons;Onsight;24;24;Sport;;33m;;1;**;15357001;http://www.thecrag.com/route/15357001;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Blackheath Area - Shipley Upper - Grand Junction Wall;Good;13.11.2016 01:00;25.10.2020 00:31;
Loop the Loop;Loop the Loop;Red point;25;25;Sport;;25m;;2;***;15357421;http://www.thecrag.com/route/15357421;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Blackheath Area - Shipley Upper - Hot Flyer Wall;Mega Classic;30.10.2016 02:00;02.10.2018 00:32;
Binary Neil;Binary Neil;Onsight;25;25;Sport;;25m;;1;**;161885499;http://www.thecrag.com/route/161885499;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Leura - Sublime Point - West Face (Main Area) - Middle Cliffs - Binary Cave;Good;29.10.2016 02:00;18.11.2018 10:19;
Vespasian's Wall (Pitch 1 only);Vespasian's Wall (Pitch 1 only);Onsight;25;25;Sport;;25m;;1;***;647732274;http://www.thecrag.com/route/647732274;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Leura - Sublime Point - West Face (Main Area) - Middle Cliffs - Ben Trovato Wall;Classic;29.10.2016 02:00;18.11.2018 10:16;
Seamstress;Seamstress;Onsight;22;22;Sport;;22m;;1;***;119850573;http://www.thecrag.com/route/119850573;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Sunnyside;Classic;23.10.2016 02:00;27.05.2018 12:38;
Searching for the Light;Searching for the Light;Onsight;23;23;Sport;;24m;;1;**;119850753;http://www.thecrag.com/route/119850753;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Sunnyside;Very Good;23.10.2016 02:00;27.05.2018 12:38;
The Reality Dysfunction;The Reality Dysfunction;Onsight;25;25;Sport;;20m;;1;***;119851473;http://www.thecrag.com/route/119851473;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Sunnyside;Very Good;23.10.2016 02:00;27.05.2018 12:38;
Event Horizon;Event Horizon;Onsight;27;27;Sport;;22m;;1;***;119851809;http://www.thecrag.com/route/119851809;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Sunnyside;Very Good;23.10.2016 02:00;27.05.2018 12:38;
Abolition des Privileges;Abolition des Privileges;Red point;7b+;7b+;Sport;Sport;45m;;1;***;18082909;http://www.thecrag.com/route/18082909;France;http://www.thecrag.com/area/11747155;Chateauvert;http://www.thecrag.com/area/12490255;Chateauvert - La Grande Face;Classic;22.09.2016 02:00;23.10.2022 11:42;
Lost Weekends;Lost Weekends;Tick;26;25;Sport;;15m;;1;**;13216495;http://www.thecrag.com/route/13216495;Australia;http://www.thecrag.com/area/11737699;Nowra;http://www.thecrag.com/area/11741371;Nowra - Thompson's Point - The Grease Cave;Good;21.08.2016 02:00;23.05.2018 01:26;
Stamp Tramp;Stamp Tramp;Red point;32;32;Sport;;16m;;1;***;144329190;http://www.thecrag.com/route/144329190;Australia;http://www.thecrag.com/area/11737699;Nowra;http://www.thecrag.com/area/11741371;Nowra - Thompson's Point - The Grease Cave;Mega Classic;07.08.2016 02:00;23.05.2018 01:26;
Cheese Monster;Cheese Monster;Red point;30;30;Sport;;20m;;2;***;15466819;http://www.thecrag.com/route/15466819;Australia;http://www.thecrag.com/area/11737699;Nowra;http://www.thecrag.com/area/11741371;Nowra - Bomaderry Creek - Cheesedale - Cheesemonster Wall;Classic;26.06.2016 02:00;23.05.2018 01:21;
Some Kind of Bliss;Some Kind of Bliss;Pink point;31;31;Sport;;20m;;1;***;15337417;http://www.thecrag.com/route/15337417;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Katoomba Area - Narrow Neck - Diamond Falls - Mr Wall;Classic;22.05.2016 02:00;06.10.2020 23:32;
Ten No Trumps;Ten No Trumps;Onsight;24;24;Sport;;16m;;1;**;119872068;http://www.thecrag.com/route/119872068;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Arrivals (Lower);;16.04.2016 02:00;27.05.2018 12:53;
Wet Paint;Wet Paint;Onsight;24;24;Sport;;16m;;1;**;119872332;http://www.thecrag.com/route/119872332;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Arrivals (Lower);;16.04.2016 02:00;27.05.2018 12:53;
Does My Bum Look Big On This?;Does My Bum Look Big On This?;Onsight;26;26;Sport;;12m;;1;**;119873598;http://www.thecrag.com/route/119873598;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Arrivals (Lower);;16.04.2016 02:00;27.05.2018 12:53;
Pluck-a-Duck;Pluck-a-Duck;Onsight;24;24;Sport;;22m;;1;***;264219810;http://www.thecrag.com/route/264219810;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Duck Wall;Very Good;16.04.2016 02:00;27.05.2018 12:42;
Duck Walk;Duck Walk;Onsight;26;26;Sport;;18m;;1;***;119855985;http://www.thecrag.com/route/119855985;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Duck Wall;Very Good;16.04.2016 02:00;27.05.2018 12:42;
Daffy;Daffy;Onsight;22;22;Sport;;20m;;1;**;119856099;http://www.thecrag.com/route/119856099;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Bells Line of Road & Chifley Rd - Bell Supercrag - Duck Wall;Good;16.04.2016 02:00;27.05.2018 12:42;
Onions (Extended Dance Mix);Onions (Extended Dance Mix);Red point;28;28;Sport;;25m;;1;**;145029348;http://www.thecrag.com/route/145029348;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Mount Victoria Area - Boronia Point - Main Wall (Ferris Cave);Very Good;10.04.2016 02:00;23.02.2020 10:04;
In Lemon Butter;In Lemon Butter;Onsight;22;22;Trad;;15m;;1;***;12931897;http://www.thecrag.com/route/12931897;Australia;http://www.thecrag.com/area/11737699;Arapiles;http://www.thecrag.com/area/11740915;Arapiles - The Pharos and Surrounds - Yesterday Gully - Lower Gully;Classic;05.04.2016 02:00;05.04.2021 13:00;
Warmenpumpen;Warmenpumpen;Onsight;23;23;Sport;Sport;20m;;1;**;13199659;http://www.thecrag.com/route/13199659;Australia;http://www.thecrag.com/area/11737699;Blue Mountains;http://www.thecrag.com/area/11741347;Blue Mountains - Bells Line of Road & Chifley Rd - Cosmic County Area - The Freezer;Average;01.04.2016 02:00;16.01.2022 10:39;
Wagalak;Wagalak;Pink point;29;29;Trad;;17m;;1;**;11964799;http://www.thecrag.com/route/11964799;Australia;http://www.thecrag.com/area/11737699;Arapiles;http://www.thecrag.com/area/11740915;Arapiles - Fang Buttress and Surrounds - Fang Buttress;Very Good;28.03.2016 02:00;05.04.2021 12:52;
Between Fear and Desire;Between Fear and Desire;Send;V10;V10;Boulder;;;;1;***;11973913;http://www.thecrag.com/route/11973913;Australia;http://www.thecrag.com/area/11737699;Arapiles;http://www.thecrag.com/area/11740915;Arapiles - Tiger Wall Area - Tiger Wall Boulders - The Chicken Boulder;Classic;27.03.2016 01:00;03.11.2018 05:50;
India;India;Pink point;28;28;Trad;;25m;;1;***;12918889;http://www.thecrag.com/route/12918889;Australia;http://www.thecrag.com/area/11737699;Arapiles;http://www.thecrag.com/area/11740915;Arapiles - The Pharos and Surrounds - The Pharos - Uncle Charlie;Classic;25.03.2016 01:00;05.04.2021 12:54;
Strombeante;Strombeante;Onsight;22;22;Sport;;10m;;1;*;12871603;http://www.thecrag.com/route/12871603;Australia;http://www.thecrag.com/area/11737699;Arapiles;http://www.thecrag.com/area/11740915;Arapiles - Pilot Error Cliffs - Pilot Error Area;Good;24.03.2016 01:00;05.04.2021 13:00;
Fixed Smile;Fixed Smile;Onsight;22;22;Trad;;12m;;1;*;12871075;http://www.thecrag.com/route/12871075;Australia;http://www.thecrag.com/area/11737699;Arapiles;http://www.thecrag.com/area/11740915;Arapiles - Pilot Error Cliffs - Pilot Error Area;Good;24.03.2016 01:00;05.04.2021 12:59;
Debutantes and Centipedes;Debutantes and Centipedes;Red point;25;25;Trad;;15m;;1;***;12871963;http://www.thecrag.com/route/12871963;Australia;http://www.thecrag.com/area/11737699;Arapiles;http://www.thecrag.com/area/11740915;Arapiles - Pilot Error Cliffs - Lois Lane Wall;Very Good;24.03.2016 01:00;05.04.2021 12:51;
Rave Heart;Rave Heart;Send;V8;V8;Boulder;;;;1;***;15025315;http://www.thecrag.com/route/15025315;Australia;http://www.thecrag.com/area/11737699;Hollow Mountain (N & NE side of Mt. Stapylton);http://www.thecrag.com/area/11979259;Hollow Mountain (N & NE side of Mt. Stapylton) - Hollow Mountain Cave;Very Good;22.03.2016 01:00;03.11.2018 06:05;
The Nevin Rule;The Nevin Rule;Send;V7;V7;Boulder;;5m;;1;***;15026467;http://www.thecrag.com/route/15026467;Australia;http://www.thecrag.com/area/11737699;Hollow Mountain (N & NE side of Mt. Stapylton);http://www.thecrag.com/area/11979259;Hollow Mountain (N & NE side of Mt. Stapylton) - Kindergarten - The Kindergarten (bouldering);Very Good;20.03.2016 01:00;03.11.2018 06:12;
Chizam;Chizam;Flash;V5;V5;Boulder;;;;1;**;2086127544;http://www.thecrag.com/route/2086127544;United States;http://www.thecrag.com/area/11737963;Tablelands;http://www.thecrag.com/area/14345023;Tablelands - Sad Boulders - The Ice Caves - The Caves;Very Good;13.03.2016 01:00;01.11.2018 18:48;
Therapy;Therapy;Send;V8;V7;Boulder;;;;1;**;20785903;http://www.thecrag.com/route/20785903;United States;http://www.thecrag.com/area/11737963;Tablelands;http://www.thecrag.com/area/14345023;Tablelands - Happy Boulders - Smokin' Joe Area;Classic;12.03.2016 01:00;01.11.2018 19:16;
Toxic Avenger;Toxic Avenger;Send;V9;V9;Boulder;;;;1;**;20785651;http://www.thecrag.com/route/20785651;United States;http://www.thecrag.com/area/11737963;Tablelands;http://www.thecrag.com/area/14345023;Tablelands - Happy Boulders - Smokin' Joe Area;Classic;12.03.2016 01:00;01.11.2018 19:16;
Mr. Happy;Mr. Happy;Flash;V5;V5;Boulder;;;;1;**;20785747;http://www.thecrag.com/route/20785747;United States;http://www.thecrag.com/area/11737963;Tablelands;http://www.thecrag.com/area/14345023;Tablelands - Happy Boulders - Smokin' Joe Area;Classic;12.03.2016 01:00;01.11.2018 19:16;
Beefy Gecko;Beefy Gecko;Attempt;V11;V11;Boulder;;;;1;***;2086129131;http://www.thecrag.com/route/2086129131;United States;http://www.thecrag.com/area/11737963;Tablelands;http://www.thecrag.com/area/14345023;Tablelands - Sad Boulders - The Ice Caves - The Caves;Classic;11.03.2016 01:00;01.11.2018 18:48;
Aquatic Hitchhiker;Aquatic Hitchhiker;Send;V10;V9;Boulder;;;;1;**;2086129494;http://www.thecrag.com/route/2086129494;United States;http://www.thecrag.com/area/11737963;Tablelands;http://www.thecrag.com/area/14345023;Tablelands - Sad Boulders - The Ice Caves - The Caves;Very Good;11.03.2016 01:00;01.11.2018 18:48;
Shaft;Shaft;Send;V5;V5;Boulder;;;;1;*;2086126806;http://www.thecrag.com/route/2086126806;United States;http://www.thecrag.com/area/11737963;Tablelands;http://www.thecrag.com/area/14345023;Tablelands - Sad Boulders - The Ice Caves - The Caves;Good;11.03.2016 01:00;01.11.2018 18:48;
Beefcake;Beefcake;Send;V10;V10;Boulder;;;;1;***;2086128885;http://www.thecrag.com/route/2086128885;United States;http://www.thecrag.com/area/11737963;Tablelands;http://www.thecrag.com/area/14345023;Tablelands - Sad Boulders - The Ice Caves - The Caves;Classic;11.03.2016 01:00;01.11.2018 18:48;
Cayla;Cayla;Send;V7;V7;Boulder;;;;1;**;633785484;http://www.thecrag.com/route/633785484;United States;http://www.thecrag.com/area/11737963;The Druids;http://www.thecrag.com/area/14345095;The Druids - Skye Stone - Skye Stone;Very Good;10.03.2016 01:00;01.11.2018 19:41;
Soul Slinger;Soul Slinger;Send;V10;V9;Boulder;;;;1;***;20777329;http://www.thecrag.com/route/20777329;United States;http://www.thecrag.com/area/11737963;Buttermilks;http://www.thecrag.com/area/14344975;Buttermilks - The Egypt Boulders - Cave Rock;Mega Classic;09.03.2016 01:00;01.11.2018 19:33;
Morning Dove White;Morning Dove White;Send;V8;V7;Boulder;;7m;;1;**;20786539;http://www.thecrag.com/route/20786539;United States;http://www.thecrag.com/area/11737963;Tablelands;http://www.thecrag.com/area/14345023;Tablelands - Happy Boulders - Morning Dove White Area;Classic;08.03.2016 01:00;01.11.2018 19:21;
Maylen;Maylen;Onsight;7b;7b;Sport;;30m;;1;***;380630268;http://www.thecrag.com/route/380630268;Greece;http://www.thecrag.com/area/11747419;Kalymnos;http://www.thecrag.com/area/11882473;Kalymnos - Telendos - Glaros;;01.11.2015 01:00;23.10.2018 20:03;
Contador;Contador;Onsight;7a;7a;Sport;;20m;;1;**;380630082;http://www.thecrag.com/route/380630082;Greece;http://www.thecrag.com/area/11747419;Kalymnos;http://www.thecrag.com/area/11882473;Kalymnos - Telendos - Glaros;;01.11.2015 01:00;23.10.2018 20:03;
Contador Ext;Contador extension;Onsight;7a+;7a+;Sport;;25m;;1;**;380630175;http://www.thecrag.com/route/380630175;Greece;http://www.thecrag.com/area/11747419;Kalymnos;http://www.thecrag.com/area/11882473;Kalymnos - Telendos - Glaros;;01.11.2015 01:00;23.10.2018 20:03;
Kyprios Angel;Kyprios Angel;Onsight;7a+;7a+;Sport;;30m;;1;***;16287091;http://www.thecrag.com/route/16287091;Greece;http://www.thecrag.com/area/11747419;Kalymnos;http://www.thecrag.com/area/11882473;Kalymnos - Telendos - Irox;Mega Classic;01.11.2015 01:00;23.10.2018 20:02;
Marmornei;Marmornei;Onsight;7c+;7c;Sport;;20m;;1;***;16286983;http://www.thecrag.com/route/16286983;Greece;http://www.thecrag.com/area/11747419;Kalymnos;http://www.thecrag.com/area/11882473;Kalymnos - Telendos - Irox;Very Good;01.11.2015 01:00;23.10.2018 20:01;
Helvet-x;Helvet-x;Onsight;7a;7a;Sport;;30m;;1;***;16287037;http://www.thecrag.com/route/16287037;Greece;http://www.thecrag.com/area/11747419;Kalymnos;http://www.thecrag.com/area/11882473;Kalymnos - Telendos - Irox;Mega Classic;01.11.2015 01:00;23.10.2018 20:01;
Eros Telendos;Eros Telendos;Onsight;7b;7a+;Sport;;35m;;3;**;16286533;http://www.thecrag.com/route/16286533;Greece;http://www.thecrag.com/area/11747419;Kalymnos;http://www.thecrag.com/area/11882473;Kalymnos - Telendos - Eros;;01.11.2015 01:00;23.10.2018 20:00;
Adonis Telendos;Adonis Telendos;Onsight;7a+;7a+;Sport;;35m;;3;**;16286587;http://www.thecrag.com/route/16286587;Greece;http://www.thecrag.com/area/11747419;Kalymnos;http://www.thecrag.com/area/11882473;Kalymnos - Telendos - Eros;;01.11.2015 01:00;23.10.2018 20:00;
Mira que Tinc;Mira que tinc;Onsight;7b+;7b+;Sport;;20m;;3;***;16286485;http://www.thecrag.com/route/16286485;Greece;http://www.thecrag.com/area/11747419;Kalymnos;http://www.thecrag.com/area/11882473;Kalymnos - Telendos - Eros;;01.11.2015 01:00;23.10.2018 20:00;
Kava Aris;Kava Aris;Onsight;7c;7c;Sport;;28m;;3;***;558176787;http://www.thecrag.com/route/558176787;Greece;http://www.thecrag.com/area/11747419;Kalymnos;http://www.thecrag.com/area/11882473;Kalymnos - Telendos - Eros;;01.11.2015 01:00;23.10.2018 20:00;
